module,type,name,res_id,src,value,comments
cap_project_progress_report,model,"ir.actions.act_window,name",cap_project_progress_report.project_progress_action,Project Progress Report,,
cap_project_progress_report,model_terms,"ir.actions.act_window,help",cap_project_progress_report.project_progress_action,No Project Progress Report found. Let's create one!,,
cap_project_progress_report,model,"ir.actions.report,name",cap_project_progress_report.action_report_progress_,Project Progress Report Full,,
cap_project_progress_report,model,"ir.actions.report,print_report_name",cap_project_progress_report.action_report_progress_,('%s' % (object.name)),,
cap_project_progress_report,model,"ir.actions.report,name",cap_project_progress_report.project_progress_report_no_deadline,Project Progress Report Light,,
cap_project_progress_report,model,"ir.actions.report,print_report_name",cap_project_progress_report.project_progress_report_no_deadline,('%s' % (object.name)),,
cap_project_progress_report,model,"ir.embedded.actions,name",cap_project_progress_report.project_embedded_action_project_progress_report,Project Progress Report,,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_mail_compose_message,Email composition wizard,Assistant de composition de courriel,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_domain_history,Project Domain History,,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_milestone,Project Milestone,Jalon du projet,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_milestone_history,Project Milestone,Jalon du projet,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_progress,Project Progress Report,,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_project,Project,Projet,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_status,Project Status,,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_task,Task,Tâche,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_project_task_type,Task Stage,Étape de tâche,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_sign_request,Signature Request,Demande de signature,
cap_project_progress_report,model,"ir.model,name",cap_project_progress_report.model_task_history_log,Task History Log,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_domain_history__project_progress_id,Project Progress,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_domain_history__task_progress,Task Progress (%),,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_domain_history__task_progress,Average progress of all tasks related to this project domain and phase.,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone__project_progress_id,Project Progress Report,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone__start_date,Start Date,Date de début,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone__status,Status,Statut,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__create_date,Created on,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__create_uid,Created by,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__deadline,Deadline,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__display_name,Display Name,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__has_message,Has Message,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__id,ID,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__is_deadline_exceeded,Is Deadline Exceeded,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__is_deadline_future,Is Deadline Future,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__is_reached,Reached,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_attachment_count,Attachment Count,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_follower_ids,Followers,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_has_error,Message Delivery error,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_milestone_history__message_has_error,"If checked, some messages have a delivery error.",,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_has_error_counter,Number of errors,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_milestone_history__message_has_error_counter,Number of messages with delivery error,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_has_sms_error,SMS Delivery error,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_milestone_history__message_has_sms_error,"If checked, some messages have a delivery error.",,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_ids,Messages,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_is_follower,Is Follower,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_needaction,Action Needed,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_milestone_history__message_needaction,"If checked, new messages require your attention.",,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_needaction_counter,Number of Actions,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_milestone_history__message_needaction_counter,Number of messages requiring action,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__message_partner_ids,Followers (Partners),,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__name,Name,Domaine,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__project_id,Project,Projet,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__project_progress_id,Project Progress Report,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__rating_ids,Ratings,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__reached_date,Reached Date,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__start_date,Start Date,Date de début,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__status,Status,Statut,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__website_message_ids,Website Messages,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_milestone_history__website_message_ids,Website communication history,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__write_date,Last Updated on,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_milestone_history__write_uid,Last Updated by,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_calendar_event_id,Next Activity Calendar Event,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_date_deadline,Next Activity Deadline,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_exception_decoration,Activity Exception Decoration,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_progress__activity_exception_decoration,Type of the exception activity on record.,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_exception_icon,Icon,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_progress__activity_exception_icon,Icon to indicate an exception activity.,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_ids,Activities,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_state,Activity State,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_progress__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.",,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_summary,Next Activity Summary,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_type_icon,Activity Type Icon,,
cap_project_progress_report,model,"ir.model.fields,help",cap_project_progress_report.field_project_progress__activity_type_icon,Font awesome icon e.g. fa-tasks,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_type_id,Next Activity Type,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__activity_user_id,Responsible User,,
cap_project_progress_report,model,"ir.model.fields,field_description",cap_project_progress_report.field_project_progress__cc_progress_report_internal_partner_partner_ids,Cc Progress Report Internal Partner Partner,,
